"source";"translation";"type";"module";"status";"customer"
"Stopped, invisible";"Gestoppt, unsichtbar";"C";"";"T";"N"
"Paused, visible";"Pausiert, sichtbar";"C";"";"T";"N"
"Active, not running";"Aktiv, nicht laufend";"C";"";"T";"N"
"Public";"Öffentlich";"C";"";"T";"N"
"Public with manual approval";"Öffentlich, mit manueller Genehmigung";"C";"";"T";"N"
"Only for invited";"nur für Eingeladene";"C";"";"T";"N"
"leads";"Vermittlungen";"C";"";"T";"N"
"New campaign";"Neue Kampagne";"C";"";"T";"N"
"New campaign description";"Neue Beschreibung der Kampange";"C";"";"T";"N"
"Campaign is NOT running, it has no commissions defined or enabled.";"Kampagne läuft NICHT, Sie haben keine Provisionen definiert oder aktiviert";"C";"";"T";"N"
"Edit campaign";"Kampagne bearbeiten";"C";"";"T";"N"
"Close";"Schließen";"C";"";"T";"N"
"No commissions defined";"Keine Provisionen definiert";"C";"";"T";"N"
"Are you sure you want to disable this commission type? No transactions of this type will be saved by the system.";"Sind Sie sicher das Sie Sind Sie sicher, dass Sie diesen Provisionstyp deaktivieren möchten? Es werden keine Transaktionen dieses Provisionstyps im System gespeichert.";"C";"";"T";"N"
"You have to specify some commissions before enabling this commission type!";"Sie müssen erst einige Provisionen definieren bevor Sie diesen Provisionstyp aktivieren können!";"C";"";"T";"N"
"automatic approval";"Automatische Genehmigung";"C";"";"T";"N"
"manual approval";"Manuelle Genehmigung";"C";"";"T";"N"
"Approval";"Genehmigung";"C";"";"T";"N"
"add tier";"Stufe hinzufügen";"C";"";"T";"N"
"remove last tier";"Letzte Stufe entfernen";"C";"";"T";"N"
"Support multi tier commissions";"Mehrstufige Provisionen unterstützen";"C";"";"T";"N"
"SendMessage";"Nachricht senden";"C";"";"T";"N"
"SendMessageDescription";"Nachricht senden";"C";"";"T";"N"
"Add page";"Seite hinzufügen";"B";"";"T";"N"
"New page";"Neue Seite";"C";"";"T";"N"
"Affiliate approval";"Partner Genehmigung";"B";"";"T";"N"
"Logout Url";"Abmelde-URL";"C";"";"T";"N"
"AffiliateLogoutUrlHelp";"URL-Adresse, an die Ihr Partner automatisch umgeleitet wird, nachdem er sich aus seinem Kontroll-Panel abmeldet hat.";"C";"";"T";"N"
"Before approval email";"E-Mail mit der Benachrichtigung, dass der Partner kurz vor der Genehmigung steht";"C";"";"T";"N"
"AffNotificationBeforeApprovalHelp";"E-Mail, die an den Partner geschickt wird, nachdem er sich registriert hat, die Anmeldung aber noch nicht genehmigt wurde. Diese Einstellung sollten Sie nur dann wählen, wenn Sie die Manuelle Genehmigung für Ihre Partner verwenden.";"C";"";"T";"N"
"Menu has changed but is not saved";"Menü wurde geändert ,aber noch nicht gespeichert";"C";"";"T";"N"
"Affiliate panel menu";"Partner Panel-Menü";"C";"";"T";"N"
"new window";"neues Fenster";"C";"";"T";"N"
"current window";"aktuelles Fenster";"C";"";"T";"N"
"Open in";"Öffnen in";"C";"";"T";"N"
"ScreenTitleHelp";"Titel dieser Ansicht. Sie können den Standardtitel ändern";"C";"";"T";"N"
"ScreenDescriptionHelp";"Beschreibung der Ansicht. Sie können Ihre eigene Beschreibung eingeben";"C";"";"T";"N"
"ScreenIconHelp";"Symbol für diese Ansicht";"C";"";"T";"N"
"Show header";"Kopfzeile anzeigen";"C";"";"T";"N"
"ShowHeaderHelp";"Legt fest, ob die Kopfzeile mit Titel und Beschreibung  in dieser Ansicht angezeigt werden soll";"C";"";"T";"N"
"Affiliate program name";"Partnerprogramm Name";"C";"";"T";"N"
"Edit payout option";"Auszahlungsoption bearbeiten";"C";"";"T";"N"
"Edit page template";"Seitenvorlage bearbeiten";"C";"";"T";"N"
"After signup URL";"URL nach Registrierung";"C";"";"T";"N"
"Display custom page";"benutzerdefinierte Seite anzeigen";"C";"";"T";"N"
"Affiliate program Terms & Conditions";"Partnerprogramm Allgemeine Geschäftsbedingungen";"C";"";"T";"N"
"Edit template";"Vorlage bearbeiten";"C";"";"T";"N"
"Available fields";"Verfügbare Felder";"B";"";"T";"N"
"Reset to default format";"auf Standardformat zurücksetzen";"C";"";"T";"N"
"Clear text";"Text löschen";"C";"";"T";"N"
"Flash URL";"Flash-URL";"C";"";"T";"N"
"Impression track (hidden code)";"Zurückverfolgung eines Aufrufs (versteckter Code)";"C";"";"T";"N"
"Image URL";"Bild-URL";"C";"";"T";"N"
"Alternate text";"Alternativer Text";"C";"";"T";"N"
"Title (first line)";"Titel ( erste Zeile)";"C";"";"T";"N"
"Text (second line)";"Text ( zweite Zeile )";"C";"";"T";"N"
"Unknown default format";"unbekanntes Standardformat";"C";"";"T";"N"
"Description (second line)";"Beschreibung ( Zweite Zeile )";"C";"";"T";"N"
"Alt text";"Alt-Text";"C";"";"T";"N"
"Flash wmode";"Flash wmode";"C";"";"T";"N"
"Flash loop";"Flash-Schleife";"C";"";"T";"N"
"Impression Tracking Code";"Code für die Zurückverfolgung eines Aufrufes";"C";"";"T";"N"
"Edit Banner or link";"Banner oder Link bearbeiten";"C";"";"T";"N"
"Select Banner or Link";"Banner oder Link auswählen";"C";"";"T";"N"
"TrackingSettingsDescription";"Konfigurieren Sie hier alles, was mit Vermittlungen und Verkäufen wie z.B. Link-Stile, Zurückverfolgung von IP-Adressen und DirectLinks zusammenhängt";"C";"";"T";"N"
"URL to your p3p.xml file";"URL zu Ihrer p3p.xml Datei";"C";"";"T";"N"
"Compact P3P Policy";"P3P-Datenschutzerklärung";"C";"";"T";"N"
"Delete cookie after lead / sale";"Cookie nach Verkauf / Vermittlung löschen";"C";"";"T";"N"
"Add currency";"Währung hinzufügen";"C";"";"T";"N"
"0";"0";"C";"";"T";"N"
"Left";"Links";"C";"";"T";"N"
"Right";"Rechts";"C";"";"T";"N"
"System default currency";"System Standardwährung";"C";"";"T";"N"
"Support multiple currencies";"mehrere Währungen unterstützen";"C";"";"T";"N"
"Time format";"Zeitformat";"C";"";"T";"N"
"Emails";"E-Mails";"B";"";"T";"N"
"Sales / Leads";"Verkäufe / Vermittlungen";"C";"";"T";"N"
"Signups";"Registrierungen";"C";"";"T";"N"
"On new affiliate signup";"neue Partneranmeldung";"C";"";"T";"N"
"Dont save";"Nicht speichern";"C";"";"T";"N"
"Import";"Importieren";"B";"";"T";"N"
"ImportDescription";"Daten aus einer CSV-Datei importieren, die auf Ihrem Computer gespeichert ist oder kürzlich exportiert wurde.";"C";"";"T";"N"
"Export";"exportieren";"B";"";"T";"N"
"ExportDescription";"Daten in CSV-Datei exportieren";"C";"";"T";"N"
"ImportExportDescription";"Werkzeug für den Import/Export Ihrer Daten";"C";"";"T";"N"
"Critical errors";"Kritischer Fehler";"C";"";"T";"N"
"Normal errors and above";"Normale Fehler und höher";"C";"";"T";"N"
"Warnings and above";"Warnungen und höher";"C";"";"T";"N"
"Information and above";"Information und höher";"C";"";"T";"N"
"LogLevel";"Protokollebene";"C";"";"T";"N"
"Add VAT to commissions";"MwSt zu Provisionen hinzufügen";"C";"";"T";"N"
"Deduct VAT from commissions";"MwSt von Provisionen abziehen";"C";"";"T";"N"
"VAT handling";"Mehrwertsteuerberechnung";"C";"";"T";"N"
"Default payout balance";"Standard- Mindestauszahlungsbetrag";"C";"";"T";"N"
"Payment amount";"Zahlungsbetrag";"C";"";"T";"N"
"Payout currency";"Auszahlungswährung";"C";"";"T";"N"
"Prefix";"Vorsilbe";"C";"";"T";"N"
"Separator";"Trennungszeichen";"C";"";"T";"N"
"Suffix (extension)";"Nachsilbe (Erweiterung)";"C";"";"T";"N"
"Save and Regenerate .htaccess code";".htaccess-Code speichern und neu generieren";"C";"";"T";"N"
"SEO Links configuration";"Konfiguration für SEO-Links";"C";"";"T";"N"
"Fraud Protection";"Betrugsschutz";"C";"";"T";"N"
"Continue Setup";"Setup fortsetzen";"C";"";"T";"N"
"Main site URL";"Hauptseiten-URL";"C";"";"T";"N"
"Days";"Tage";"C";"";"T";"N"
"Hours";"Stunden";"C";"";"T";"N"
"Minutes";"Minuten";"C";"";"T";"N"
"Track referrals by IP address";"Vermittlungen anhand der IP-Adresse zurückverfolgen";"C";"";"T";"N"
"Save unreferred sale/lead";"Nicht zugeordnete Verkäufe / Vermittlungen speichern";"C";"";"T";"N"
"Link style";"Link-Stile";"C";"";"T";"N"
"Analyze";"Analysieren";"C";"";"T";"N"
"Optimize";"Optimieren";"C";"";"T";"N"
"Repair";"Reparieren";"C";"";"T";"N"
"DatabaseStatusDescription";"Überblick Ihrer Datenbank – hier können Sie schnell und einfach Ihre Tabellengrößen überprüfen und Sie im Bedarfsfall optimieren oder reparieren.";"C";"";"T";"N"
"Read more about clicks tracking in our knowledge base";"Erfahren Sie mehr über die Zurückverfolgung Ihrer Klicks (sog. Klick-Tracking) in unserer Wissensdatenbank""";"C";"";"T";"N"
"Clicks tracking";"Zurückverfolgung der Klicks";"C";"";"T";"N"
"Troubleshooter";"Programm zur Fehlersuche";"C";"";"T";"N"
"Event log";"Ereignisprotokoll";"C";"";"T";"N"
"Read more about troubleshooting in our knowledge base";"Lesen Sie mehr über Fehlersuche und -beseitigung in unserer Wissensdatenbank";"C";"";"T";"N"
"LogsListDescription";"Übersicht über alle Ereignisse die im Partnerprogramm registriert werden.<br/> Dies kann z.B. hilfreich sein, wenn Sie Fehler beheben möchten, die im Zusammenhang mit dem Tracking von Klicks oder Verkäufen stehen. Schalten Sie hierfür einfach die Fehlerprotokollierung ein und Sie können jegliche Aktion im System nachvollziehen.";"C";"";"T";"N"
"Info";"Information";"C";"";"T";"N"
"Warning";"Warnung";"C";"";"T";"N"
"Error";"Fehler";"B";"";"T";"N"
"Critical";"Kritisch";"C";"";"T";"N"
"Send";"Senden";"C";"";"T";"N"
"* Specify E-Mail Addresses";"* E-Mail- Adresse spezifizieren";"C";"";"T";"N"
"Define another filter";"Weiteren Filter definieren";"C";"";"T";"N"
"E-Mail addresses";"E-Mail -Adressen";"C";"";"T";"N"
"Select predefined filter";"vordefinierten Filter auswählen";"C";"";"T";"N"
"Label as paid payment";"Zahlung als erfolgt kennzeichnen";"C";"";"T";"N"
"Label as paid";"als bezahlt kennzeichnen";"C";"";"T";"N"
"PayAffiliatesDescription";"Übersicht über die Provisionen Ihrer Partner, die noch zur Zahlung ausstehen.<br/> Sie können die Einstellungen so wählen, dass nur die Partner heraus gefiltert und Ihnen angezeigt werden, die den min. Auszahlungsbetrag bereits erreicht haben.";"C";"";"T";"N"
"Period from";"Zeitraum ab";"C";"";"T";"N"
"Period to";"Zeitraum bis";"C";"";"T";"N"
"No method";"Keine Methode";"C";"";"T";"N"
"Add payout option";"Auszahlungsoption hinzufügen";"C";"";"T";"N"
"Are you sure you want to delete the selected payout option?";"Sind Sie sicher, dass Sie die ausgewählte Auszahlungsoption löschen möchten?";"C";"";"T";"N"
"add payout balance";"min. Auszahlungsbetrag hinzufügen";"C";"";"T";"N"
"remove payout balance";"min. Auszahlungsbetrag entfernen";"C";"";"T";"N"
"PayoutsByAffiliateDescription";"Übersicht über den Auszahlungsverlauf an Ihre Partner,  sortiert nach Partner.";"C";"";"T";"N"
"PayoutsHistoryDescription";"Übersicht über den Auszahlungsverlauf an Ihre Partner,  sortiert nach Partner.";"C";"";"T";"N"
"Payouts Overview";"Übersicht Auszahlungen";"C";"";"T";"N"
"PayoutsOverviewDescription";"Überblick Ihrer Auszahlungen – Partner, die noch auf die Auszahlung Ihrer Provisionen warten";"C";"";"T";"N"
"Apply";"anfordern";"C";"";"T";"N"
"Please select at least one data line";"Bitte wählen Sie mindestens eine Datenzeile aus";"C";"";"T";"N"
"You cannot have the same data for both data lines";"Sie können nicht dieselben Daten für zwei Datenzeilen verwenden";"C";"";"T";"N"
"Are you sure to delete selected click(s)?";"Sind Sie sicher, dass Sie die markierten Klicks löschen möchten?";"C";"";"T";"N"
"Delete older than";"Alles löschen was älter ist als";"C";"";"T";"N"
"Are you sure you want to delete selected clicks?";"Sind Sie sicher, dass Sie die markierten Klicks löschen möchten?";"C";"";"T";"N"
"One week";"Eine Woche";"C";"";"T";"N"
"Two weeks";"Zwei Wochen";"C";"";"T";"N"
"One month";"Ein Monat";"C";"";"T";"N"
"Referrer url";"Vermittlungs-URL";"B";"";"T";"N"
"Transaction details";"Transaktionsdetails";"C";"";"T";"N"
"Tracking details";"Trackingdetails";"C";"";"T";"N"
"Transaction type";"Transaktionstyp";"B";"";"T";"N"
"Compute commissions";"Provisionen berechnen";"C";"";"T";"N"
"You need to choose affiliate to compute automatic commissions!";"Zur automatischen Berechnung der Provisionen müssen Sie einen Partner auswählen!";"C";"";"T";"N"
"You need to choose campaign to compute automatic commissions!";"Zur automatischen  Berechnung der Provisionen müssen Sie eine Kampagne auswählen!";"C";"";"T";"N"
"You need to choose the transaction type to compute automatic commissions!";"Zur automatischen Berechnung der Provisionen müssen Sie einen Transaktionstyp auswählen!";"C";"";"T";"N"
"Add transaction";"Transaktion hinzufügen";"C";"";"T";"N"
"Add commission";"Provision hinzufügen";"C";"";"T";"N"
"Are you sure you want to change status of selected commission(s)?";"Sind Sie sicher, dass Sie den Status der ausgewählten Provisionen ändern möchten?";"C";"";"T";"N"
"Pay commissions";"Provisionen zahlen";"C";"";"T";"N"
"TransactionsListDescription";"Übersicht über alle Provisionen ( Transaktionen ),die durch das System registriert wurden.<br/> Es werden hier nur die Transaktionen mit Provisionen registriert, und Provisionen pro Klick (falls Sie diesen Provisionstyp nutzen ) werden in einem Datensatz gruppiert.";"C";"";"T";"N"
"Transactions overview";"Übersicht Transaktionen";"B";"";"T";"N"
"TransactionsOverviewDescription";"Überblick Ihrer generierten Provisionen ( Transaktionen )";"C";"";"T";"N"
"Signup";"Anmelden";"B";"";"T";"N"
"Terms & conditions";"Allgemeine Geschäftsbedingungen";"B";"";"T";"N"
"Theme";"Thema";"B";"";"T";"N"
"Gadgets";"Gadgets";"C";"";"T";"N"
"Wallpaper";"Hintergrundbild";"B";"";"T";"N"
"Proxy Server";"Proxyserver";"C";"";"T";"N"
"Panel settings";"Einstellungen Panel";"C";"";"T";"N"
"PanelSettingsDescription";"Einstellungen Ihres Kontroll-Panels";"C";"";"T";"N"
"Port number";"Port-Nummer";"C";"";"T";"N"
"Proxy User";"Proxy-Benutzer";"C";"";"T";"N"
"Are you sure you want to select this theme? Restart of the application is needed after theme change";"Sind Sie sicher, dass Sie dieses Thema auswählen möchten? Nach Änderung des Themas ist ein Neustart der Applikation erforderlich.";"C";"";"T";"N"
"Delete wallpaper";"Hintergrundbild löschen";"C";"";"T";"N"
"Are you sure you want to delete this wallpaper";"Sind Sie sicher, dass Sie dieses Hintergrundbild löschen möchten?";"C";"";"T";"N"
"Select background color";"Hintergrundfarbe auswählen";"C";"";"T";"N"
"Centered";"Zentriert";"C";"";"T";"N"
"Tiled";"Gekachelt";"C";"";"T";"N"
"Stretched";"Ausgedehnt";"C";"";"T";"N"
"Position";"Position";"C";"";"T";"N"
"Double click to edit";"zum Bearbeiten Doppelklicken";"C";"";"T";"N"
"The following constant(s) are mandatory and have to be in the template:";"Die folgende(n) Konstante(n) ist (sind) obligatorisch und muss (müssen) in Ihrer Vorlage enthalten sein:";"C";"";"T";"N"
"The following constant(s) are misspelled or are in template more than once:";"Die folgende(n) Konstante(n) ist (sind) falsch geschrieben oder mehr  als einmal in Ihrer Vorlage enthalten:";"C";"";"T";"N"
"Add custom filter field";"Benutzerspezifisches Filterfeld hinzufügen";"C";"";"T";"N"
"Yesterday";"Gestern";"B";"";"T";"N"
"Last 7 days";"Letzten 7 Tage";"B";"";"T";"N"
"This week (mon-sun)";"Diese Woche (Mo-So)";"C";"";"T";"N"
"Last week (mop-sun)";"Letzte Woche (Mo-So)";"C";"";"T";"N"
"Last working week (mon-fri)";"Letzte Arbeitswoche (Mo-Fr)";"C";"";"T";"N"
"Last month";"Letzter Monat";"B";"";"T";"N"
"Last year";"Letztes Jahr";"B";"";"T";"N"
"Last 30 days";"Letzten 30 Tage";"B";"";"T";"N"
"Last 90 days";"Letzten 90 Tage";"B";"";"T";"N"
"Select date preset";"Voreingestelltes Datum auswählen";"C";"";"T";"N"
"Select custom date";"Benutzerdefiniertes Datum auswählen";"C";"";"T";"N"
"Are you sure you want to delete selected filter preset?";"Sind Sie sicher, dass Sie den voreingestellten Filter löschen möchten?";"C";"";"T";"N"
"Search";"Suche";"B";"";"T";"N"
"Clear filter";"Filter zurücksetzen";"C";"";"T";"N"
"Save filter";"Filter speichern";"C";"";"T";"N"
"Delete filter";"Filter löschen";"C";"";"T";"N"
"Show filter";"Filter anzeigen";"C";"";"T";"N"
"Hide filter";"Filter verbergen";"C";"";"T";"N"
"advanced filter";"Erweiterter Filter";"C";"";"T";"N"
"advanced search";"Erweiterte Suche";"C";"";"T";"N"
"has to be valid date";"muss ein gültiges Datum sein";"C";"";"T";"N"
"has to be integer";"muss ganzzahlig sein";"C";"";"T";"N"
"has to be greater than %s and lower than %s";"muss größer als %s und kleiner als %s sein";"C";"";"T";"N"
"has to be number";"muss eine Ziffer sein";"C";"";"T";"N"
"DD";"DD";"C";"";"T";"N"
"MM";"MM";"C";"";"T";"N"
"YYYY";"YYYY";"C";"";"T";"N"
"Change Flash SWF";"Flash-SWF ändern";"C";"";"T";"N"
"Delete Flash SWF";"Flash-SWF löschen";"C";"";"T";"N"
"FLASH not uploaded";"FLASH nicht hochgeladen";"C";"";"T";"N"
"Change image";"Bild ändern";"C";"";"T";"N"
"Delete image";"Bild löschen";"C";"";"T";"N"
"Retype password again";"Kennwort erneut eingeben";"C";"";"T";"N"
"Bold Ctrl+B";"Fett Strg+B";"C";"";"T";"N"
"Italic Ctrl+I";"Kursiv Strg+I";"C";"";"T";"N"
"Underline Ctrl+U";"Unterstrichen Strg+U";"C";"";"T";"N"
"Subscript";"Tiefgestellt";"C";"";"T";"N"
"Superscript";"Hochgestellt";"C";"";"T";"N"
"Justify left Ctrl+L";"Linksbündig Strg+L";"C";"";"T";"N"
"Justify center Ctrl+E";"Zentriert Strg+E";"C";"";"T";"N"
"Justify right Ctrl+R";"Rechtsbündig Strg+R";"C";"";"T";"N"
"Select foreground color";"Vordergrundfarbe auswählen";"C";"";"T";"N"
"Strike through";"Durchgestrichen";"C";"";"T";"N"
"Indent";"Einrücken";"C";"";"T";"N"
"Outdent";"Ausrücken";"C";"";"T";"N"
"Horizontal rule";"Horizontaler Balken";"C";"";"T";"N"
"Ordered list";"Sortierte Liste";"C";"";"T";"N"
"Unorderedlist";"Unsortierte Liste";"C";"";"T";"N"
"Insert external image";"externes Bild einfügen";"C";"";"T";"N"
"Enter an image URL:";"Bild-URL eingeben:";"C";"";"T";"N"
"Remove link";"Link entfernen";"C";"";"T";"N"
"Remove formating";"Format entfernen";"C";"";"T";"N"
"Change Font";"Schriftart ändern";"C";"";"T";"N"
"Set style of selected text";"ausgewählten Text formatieren";"C";"";"T";"N"
"Title 1";"Titel 1";"C";"";"T";"N"
"Title 2";"Titel 2";"C";"";"T";"N"
"Title 3";"Titel 3";"C";"";"T";"N"
"Source code";"Quellcode";"C";"";"T";"N"
"Path";"Pfad";"C";"";"T";"N"
"Change Font Size";"Schriftgröße ändern";"C";"";"T";"N"
"XX-Small";"XXS";"C";"";"T";"N"
"X-Small";"XS";"C";"";"T";"N"
"Small";"S";"C";"";"T";"N"
"Medium";"M";"C";"";"T";"N"
"Large";"L";"C";"";"T";"N"
"X-Large";"XL";"C";"";"T";"N"
"XX-Large";"XXL";"C";"";"T";"N"
"Add gadget";"Gadget hinzufügen";"C";"";"T";"N"
"AddGadgetDescription";"Gadgets sind kleine Zusatzanwendungen, die auf dem Desktop oder in der Navigationsleiste ausgeführt werden können.";"C";"";"T";"N"
"Add Application Gadget";"dem Partnerprogramm ein Gadget hinzufügen";"C";"";"T";"N"
"Edit gadget";"Gadget bearbeiten";"C";"";"T";"N"
"10 min";"10 Minuten";"C";"";"T";"N"
"20 min";"20 Minuten";"C";"";"T";"N"
"30 min";"30 Minuten";"C";"";"T";"N"
"45 min";"45 Minuten";"C";"";"T";"N"
"1 hour";"1 Stunde";"C";"";"T";"N"
"Never";"Niemals";"C";"";"T";"N"
"Hidden";"Verborgen";"C";"";"T";"N"
"Desktop";"Desktop";"C";"";"T";"N"
"Sidebar";"Navigationsleiste";"B";"";"T";"N"
"Are you sure you want to delete selected gadget?";"Sind Sie sicher, dass Sie das ausgewählte Gadget löschen möchten?";"C";"";"T";"N"
"Application Specific";"Anwendungsspezifisch";"C";"";"T";"N"
"News";"News";"B";"";"T";"N"
"Save modified rows";"Angepasste Zeilen speichern";"C";"";"T";"N"
"Edit view";"Ansicht bearbeiten";"C";"";"T";"N"
"Export to csv";"Ins CSV-Format exportieren";"C";"";"T";"N"
"of";"von";"B";"";"T";"N"
"First page";"Erste Seite";"C";"";"T";"N"
"Previous page";"Vorherige Seite";"C";"";"T";"N"
"Next page";"Nächste Seite";"C";"";"T";"N"
"Last page";"Letzte Seite";"C";"";"T";"N"
"Save as new view";"als neue Ansicht speichern";"C";"";"T";"N"
"Delete view";"Ansicht löschen";"C";"";"T";"N"
"View Name";"Name der Ansicht";"C";"";"T";"N"
"Records Per Page";"Berichte pro Seite";"C";"";"T";"N"
"Help";"Hilfe";"C";"";"T";"N"
"HelpDescription";"HelpDescription";"C";"";"T";"N"
"Download";"Download";"C";"";"T";"N"
"Comma";"Komma";"C";"";"T";"N"
"Semicolon";"Semikolon";"C";"";"T";"N"
"Tab";"Tabulator";"C";"";"T";"N"
"CSV delimiter";"CSV-Trennzeichen";"C";"";"T";"N"
"You have not selected export data";"Sie haben keine Daten zum Exportieren ausgewählt";"C";"";"T";"N"
"Server";"Server";"C";"";"T";"N"
"My computer";"Mein Computer";"C";"";"T";"N"
"The source of import file";"Quelle der Importdatei";"C";"";"T";"N"
"Are you sure you want to delete all old records in selected module(s)?";"Sind Sie sicher, dass Sie alle alten Berichte in den ausgewählten Modulen löschen möchten?";"C";"";"T";"N"
"Minimize";"Minimieren";"C";"";"T";"N"
"Show list";"Liste anzeigen";"C";"";"T";"N"
"Undock";"abkoppeln";"C";"";"T";"N"
"Remember me on this computer";"die letzte vorgenommene Einstellung soll auf diesem Computer gespeichert bleiben";"C";"";"T";"N"
"I forgot password";"Ich habe das Kennwort vergessen";"C";"";"T";"N"
"Enter code from picture";"Bitte geben Sie den abgebildeten Code ein";"C";"";"T";"N"
"Back to login";"Zurück zur Anmeldung";"C";"";"T";"N"
"Delete all events";"Alle Ereignisse löschen";"C";"";"T";"N"
"Are you sure to delete all events?";"Sind Sie sicher, dass Sie alle Ereignisse löschen möchten?";"C";"";"T";"N"
"Delete debug events";"Debug-Ereignisse löschen";"C";"";"T";"N"
"Are you sure to delete debug events?";"Sind Sie sicher, dass Sie alle  Debug-Ereignisse löschen möchten?";"C";"";"T";"N"
"Attached files";"Angehängte Dateien";"C";"";"T";"N"
"Edit email template";"E-Mail-Vorlage bearbeiten";"C";"";"T";"N"
"Edit selected template";"Ausgewählte Vorlage bearbeiten";"C";"";"T";"N"
"Select Template";"Vorlage auswählen";"C";"";"T";"N"
"MailOutboxDescription";"Hier können Sie alle E-Mails sehen, die über das System gesendet wurden. Sie finden hier auch Informationen, ob sie erfolgreich versendet wurde oder Fehler bei der Übertragung aufgetreten sind.";"C";"";"T";"N"
"Sending";"Senden";"C";"";"T";"N"
"Sent";"Gesendet";"C";"";"T";"N"
"Restart sending";"Erneut senden";"C";"";"T";"N"
"Do you want to delete selected mails?";"Sind Sie sicher, dass Sie die ausgewählten E-Mails löschen möchten?";"C";"";"T";"N"
"Delete selected";"Ausgewählte E-Mails löschen";"C";"";"T";"N"
"Restart selected";"Ausgewählte E-Mails erneut senden";"C";"";"T";"N"
"Send pending mails";"Zurückgehaltene E-Mails senden";"C";"";"T";"N"
"Send by mail() function";"Über  E-Mail() Funktion senden";"C";"";"T";"N"
"Send by SMTP";"Über  SMTP senden";"C";"";"T";"N"
"SMTP User name";"SMTP-Benutzername";"C";"";"T";"N"
"SMTP Password";"SMTP- Kennwort";"C";"";"T";"N"
"SMTP TLS/SSL";"SMTP TLS/SSL";"C";"";"T";"N"
"Send test message to email";"Testnachricht an E-Mail-Adresse senden";"C";"";"T";"N"
"Save & Send Test Message";"Testnachricht speichern & senden";"C";"";"T";"N"
"Logout";"Abmelden";"B";"";"T";"N"
"Show desktop";"Desktop anzeigen";"C";"";"T";"N"
"Show desktop icon can't be removed.";"Desktop-Sybol kann nicht entfernt werden.";"C";"";"T";"N"
"Are you sure you want to remove selected item from QuickLaunch?";"Sind Sie sicher, dass Sie das ausgewählte Symbol von der Schnellstartleiste entfernen möchten?";"C";"";"T";"N"
"(s)";"(s)";"C";"";"T";"N"
"Online users description";"Online-Benutzer Beschreibung";"C";"";"T";"N"
"Click to open sidebar";"Klicken Sie, um die Navigationsleiste zu öffnen";"C";"";"T";"N"
"Show in fron of windows";"Anzeige im Vordergrund von Windows";"C";"";"T";"N"
"Show behind windows";"Anzeige im Hintergrund von Windows";"C";"";"T";"N"
"Hide sidebar";"Navigationsleiste verbergen";"C";"";"T";"N"
"Content";"Inhalt";"B";"";"T";"N"
"Are you sure you want to remove selected item?";"Sind Sie sicher, dass Sie das ausgewählte Symbol entfernen möchten?";"C";"";"T";"N"
"Edit user profile";"Benutzerprofil bearbeiten";"C";"";"T";"N"
"Sunday";"Sonntag";"B";"";"T";"N"
"Monday";"Montag";"B";"";"T";"N"
"Tuesday";"Dienstag";"B";"";"T";"N"
"Wednesday";"Mittwoch";"B";"";"T";"N"
"Thursday";"Donnerstag";"B";"";"T";"N"
"Friday";"Freitag";"B";"";"T";"N"
"Saturday";"Samstag";"B";"";"T";"N"
"January";"Januar";"C";"";"T";"N"
"February";"Februar";"C";"";"T";"N"
"March";"März";"C";"";"T";"N"
"April";"April";"C";"";"T";"N"
"May";"Mai";"C";"";"T";"N"
"June";"Juni";"C";"";"T";"N"
"July";"Juli";"C";"";"T";"N"
"August";"August";"C";"";"T";"N"
"September";"September";"C";"";"T";"N"
"October";"Oktober";"C";"";"T";"N"
"November";"November";"C";"";"T";"N"
"December";"Dezember";"C";"";"T";"N"
"Confirmation required";"Bestätigung erforderlich";"C";"";"T";"N"
"Mandatory";"Obligatorisch";"C";"";"T";"N"
"Optional";"Optional";"B";"";"T";"N"
"Number";"Nummer";"B";"";"T";"N"
"Checkbox";"Kontrollkästchen";"C";"";"T";"N"
"ListBox";"Auswahlliste";"C";"";"T";"N"
"List of countries";"Länderliste";"C";"";"T";"N"
"Add field";"Feld hinzufügen";"C";"";"T";"N"
"Are you sure you want to delete selected field(s)?";"Sind Sie sicher, dass sie die markierten Felder löschen möchten?";"C";"";"T";"N"
"Information";"Information";"C";"";"T";"N"
"read more";"Mehr Informationen hierzu finden Sie";"C";"";"T";"N"
"Previous";"Vorherige";"C";"";"T";"N"
"Start";"Start";"C";"";"T";"N"
"Maximize";"Maximieren";"C";"";"T";"N"
"%s - Affiliate";"%s - Partner";"S";"";"T";"N"
"Language translations";"Sprachübersetzungen";"B";"";"T";"N"
"Date added";"Datum hinzugefügt";"S";"";"T";"N"
"none active !";"nicht aktiv !";"S";"";"T";"N"
"file not exist";"Datei existiert nicht";"B";"";"T";"N"
"Language code";"Sprachencode";"S";"";"T";"N"
"English name";"Englische Bezeichnung";"B";"";"T";"N"
"Translated";"Übersetzt";"B";"";"T";"N"
"Is default";"Ist Standard";"S";"";"T";"N"
"Is active";"Ist aktiv";"S";"";"T";"N"
"For date range";"Für Zeitraum";"S";"";"T";"N"
"If you choose channel, the banner code will have channel tracking code included, and also statistics will be displayed for this channel";"Wenn Sie einen Kanal auswählen, dann beinhaltet der Bannercode auch den Kanal-Tracking-Code. Es werden ebenso die Statistiken für diesen Kanal angezeigt.";"S";"";"T";"N"
"Campaign: ";"Kampagne:";"B";"";"T";"N"
