"source";"translation";"type";"module";"status";"customer"
"Show TEXT version";"Toon tekstversie";"C";"";"T";"N"
"Checking for new version...";"Controleren op nieuwe versie ...";"C";"";"T";"N"
"You are running latest version.";"U werkt met de nieuwste versie.";"C";"";"T";"N"
"Latest version %s is available for download.";"Laatste versie %s is beschikbaar voor download.";"C";"";"T";"N"
"Send signup confirmation email";"Stuur aanmeld bevestigingsbericht";"C";"";"T";"N"
"Send new password request email";"Stuur nieuw wachtwoord per e-mail";"C";"";"T";"N"
"BannersLinksFormatDescription";"U kunt hier eigen formaten defineren";"C";"";"T";"N"
"CurrencyDescription";"Standaard valuta voor het partnersysteem";"C";"";"T";"N"
"LanguagesDescription";"Gebruikt u talen, vertaal en datum-/ tijdinformatie";"C";"";"T";"N"
"LoggingDescription";"Geeft u de mogelijkheid debugging akties in te stellen";"C";"";"T";"N"
"ProxyServerConfigDescription";"Is u systeem achter een Proxy, kunt u het hier instellen. Deze instelling zijn niet verplicht.";"C";"";"T";"N"
"EmailTemplatesDescription";"Bewerken van standaard automatische emails door het systeem.";"C";"";"T";"N"
"Mail Account";"Mail-account";"C";"";"T";"N"
"MailAccountDescription";"Instellen mailaccount voor verzending van systeemmails";"C";"";"T";"N"
"CookiesSettingsDescription";"Instellen Cookies, domein en Cookies overschrijvingsmode";"C";"";"T";"N"
"FraudProtectionDescription";"Fraudebescherming kan automatisch voor herhalingen of hoge transakties erkennen die van hetzelfde IP komen of zelfde ordernummer.";"C";"";"T";"N"
"Payouts Balance";"Uitbetalingspercentage Saldo";"C";"";"T";"N"
"PayoutsBalanceDescription";"U kunt een minimaal uit te betalen bedrag voor uw partners instellen, vanaf waar word uitbetaald.";"C";"";"T";"N"
"PayoutOptionsDescription";"Stel betaalwijze in, Paypal, bank, etc.";"C";"";"T";"N"
"InvoiceFormatDescription";"Stel fakturering in en of die automatisch voor uw partners genereerd worden moeten.";"C";"";"T";"N"
"VATHandlingDescription";"Stel de BTW voor de provisie in, hoe deze berekend moet worden.";"C";"";"T";"N"
"ConfigurationOverviewDesc";"Configuratie overzicht";"C";"";"T";"N"
"Cookie domain";"Cookie domein";"C";"";"T";"N"
"The domain that the cookie is available. To make the cookie available on all subdomains of example.com then you'd set it to '.example.com'. The . is not required but makes it compatible with more browsers. Setting it to www.example.com will make the cookie only available in the www subdomain.";"Het domein waar de cookie beschikbaar is. Als u de cookie beschikbaar op alle subdomeinen van example.com dan zou je hem op '. Example.com'. is niet verplicht, maar maakt het compatibel met meer browsers. Het instellen van www.example.com zal de cookie enkel beschikbaar in het www subdomein.";"C";"";"T";"N"
"Customize Logo";"Aanpassen Logo";"C";"";"T";"N"
"Edit availablevalues";"Bewerken beschikbare waarden";"C";"";"T";"N"
"TextBox";"Textbox";"C";"";"T";"N"
"HTML form";"HTML-formulier";"C";"";"T";"N"
"Template of Signup Form is missing some mandatory fields. You have to add mandatory fields to this template. Otherwise signup form will not work";"In het sjabloon van aanmelding ontbreekt een aantal verplichte velden. Je hebt verplichte velden toe te voegen aan dit sjabloon. Anders zal deze niet goed werken";"C";"";"T";"N"
"Action after signup";"Actie na aanmelding";"C";"";"T";"N"
"Set if the affiliate should be approved automatically, or left in pending state for manual approval by merchant.";"Ingesteld wanneer de partner automatisch moet worden goedgekeurd, of nog in afwachting van staat voor handmatige goedkeuring door handelaar.";"C";"";"T";"N"
"Check if you want to include payout options in the signup form";"Controleer of u wilt opnemen betaalwijze opties in het aanmeldingsformulier";"C";"";"T";"N"
"No integration method selected. Please select integration method from list.";"Geen integratie methode geselecteerd. Selecteer integratie methode uit de lijst.";"C";"";"T";"N"
"IntegrationMethodsDescription";"Integration Methode beschrijving";"C";"";"T";"N"
"Unknown commission type";"Onbekend provisie type";"C";"";"T";"N"
"Referral_ID_signup_Help";"Referentie ID kan tot 20 tekens lang zijn en word in de referentie link gebruikt";"C";"";"T";"N"
"Plugin Configuration";"Plugin Configuratie";"C";"";"T";"N"
"Configure";"Configureren";"C";"";"T";"N"
"Refresh grid";"Vernieuwen raster";"C";"";"T";"N"
"Add custom translation";"Toevoegen aangepaste vertaling";"C";"";"T";"N"
"Load IP details";"Laad IP-details";"C";"";"T";"N"
"Screen %s is in menu and thus can not be deleted";"Scherm %s is in het menu en kan dus niet worden verwijderd";"S";"";"T";"N"
"Referral ID can contain only [a-zA-Z0-9_-] characters";"Referentei ID kan alleen [a-zA-Z0-9_-] tekens bevatten";"B";"";"T";"N"
"Affiliate screen successfully deleted";"Partner scherm verwijderd";"S";"";"T";"N"
"Error changing default country";"Fout bij het wijzigen van standaard land";"S";"";"T";"N"
"Default country changed";"Standaard land gewijzigd";"S";"";"T";"N"
"Column %s contains unallowed characters";"Kolom %s bevat ongepermitteerde tekens";"S";"";"T";"N"
"Could not backup changed theme resource file %s (%s)";"Kan geen back-up opslaan, thema resource file %s (%s)";"S";"";"T";"N"
"Could not install new theme resource (%s) file.  Make sure that file is writable by webserver.";"Kan nieuw thema bestand (%s) niet installeren. Zorg ervoor dat bestand schrijfbaar voor de webserver.";"S";"";"T";"N"
"Common templates";"Gemeenschappelijke sjablonen";"S";"";"T";"N"
"File deleted";"Bestand verwijderd";"S";"";"T";"N"
"File can not be deleted";"Bestand kan niet worden verwijderd";"S";"";"T";"N"
"File added";"Bestand toegevoegd";"S";"";"T";"N"
"Commission overview";"Provisie overzicht";"S";"";"T";"N"
"Count of affiliates";"Aantal partners";"B";"";"T";"N"
"Admin Account Info";"Administrator Account Informatie";"S";"";"T";"N"
"Database Info";"Database Informatie";"S";"";"T";"N"
"Add affiliate to group";"Toevoegen partner aan de groep";"B";"";"T";"N"
"You can modify affiliate menu by dragging it's items.";"U kunt het partner menu door slepen van objecten wijzigen.";"S";"";"T";"N"
"Items can be removed by dragging to Trash";"Objecten kunnen verwijderd worden door deze naar de Prullenbak te slepen";"S";"";"T";"N"
"Here you can see list of all screens available in merchant panel";"Hier ziet u de lijst van alle schermen beschikbaar in zakenpartner panel";"S";"";"T";"N"
"Custom pages";"Aangepaste pagina's";"S";"";"T";"N"
"Predefined pages";"Voorgedefinieerde";"S";"";"T";"N"
"Url page settings";"Url pagina-instellingen";"S";"";"T";"N"
"Affiliate link: http://www.example..";"Partner link: http://www.example ..";"S";"";"T";"N"
"Countries";"Landen";"S";"";"T";"N"
"Start with Post Affiliate";"Begin met Post Affiliate";"S";"";"T";"N"
"Main Integration Steps";"Belangrijkste Integratie Stappen";"B";"";"T";"N"
"Advanced";"Geavanceerd";"B";"";"T";"N"
"Edit url page";"Bewerken url pagina";"C";"";"T";"N"
"Show banners with stats only";"Toon banners alleen met statistieken";"C";"";"T";"N"
"Integrate with your web page & shop";"Integratie met uw webpagina & shop";"C";"";"T";"N"
"Menu & screens";"Menu & schermen";"C";"";"T";"N"
"Customize design";"Aanpassen ontwerp";"C";"";"T";"N"
"Change logo";"Wijzig logo";"C";"";"T";"N"
"Edit menu";"Menu Bewerken";"C";"";"T";"N"
"Edit header";"Bewerken header";"C";"";"T";"N"
"Edit footer";"Bewerken voettekst";"C";"";"T";"N"
"Edit %s";"Bewerken %s";"C";"";"T";"N"
"Add to menu";"Toevoegen aan menu";"C";"";"T";"N"
"Are you sure you want to delete this page?";"Weet u zeker dat u deze pagina wilt verwijderen?";"C";"";"T";"N"
"Add new custom page";"Toevoegen nieuwe aangepaste pagina";"C";"";"T";"N"
"Add new url page";"Toevoegen nieuwe url pagina";"C";"";"T";"N"
"Affiliate panel screens";"Partner panel schermen";"C";"";"T";"N"
"Edit signup form";"Bewerken aanmeldingsformulier";"C";"";"T";"N"
"Are you sure to delete selected affiliate from this commission group?";"Bent u er zeker van om de geselecteerde partner van deze provisiegroep te verwijderen?";"C";"";"T";"N"
"Edit commission group";"Bewerken provisiegroep";"C";"";"T";"N"
"Add commission group";"Toevoegen provisiegroep";"C";"";"T";"N"
"Are you sure to delete selected commission group?";"Bent u er zeker van om de geselecteerde provisiegroep te verwijderen?";"C";"";"T";"N"
"Commission groups";"Provisiegroepen";"B";"";"T";"N"
"Available countries";"Beschikbare landen";"C";"";"T";"N"
"Enter valid %s";"Geldigheid %s ingeven";"B";"";"T";"N"
"Retry Update";"Opnieuw Updaten";"C";"";"T";"N"
"Start Update";"Start Update";"C";"";"T";"N"
"Are you sure you want to delete selected file?";"Weet u zeker dat u het geselecteerde bestand wilt verwijderen?";"C";"";"T";"N"
"File from common templates is used";"Bestand van gemeenschappelijke sjablonen gebruikt";"C";"";"T";"N"
"Create specific file for this theme";"Maak een specifieke bestand voor dit thema";"C";"";"T";"N"
"Delete this file";"Verwijder dit bestand";"C";"";"T";"N"
"Failed to invite %s %s";"Mislukt uitnodigen %s %s";"S";"";"T";"N"
"%s %s successfully invited";"%s %s succesvol uitgenodigd";"S";"";"T";"N"
"%s successfully add";"%s succesvol toevoegen";"S";"";"T";"N"
"user(s) in commission group";"gebruiker(s) in provisiegroep";"S";"";"T";"N"
"Admin";"Administrator";"S";"";"T";"N"
"Could not delete logged %s";"Kan deze niet verwijderen %s";"S";"";"T";"N"
"Private campaign";"Prive-campagne";"S";"";"T";"N"
"Copying file";"Kopiëren bestand";"S";"";"T";"N"
"Error during application update (%s)";"Fout tijdens de toepassing update (%s)";"S";"";"T";"N"
"Application meta description";"Toepassing meta description";"S";"";"T";"N"
"GwtPHP Framework Application, Gwt, PHP";"Gwt PHP Application Framework, GWT, PHP";"S";"";"T";"N"
"Maintenance Mode: Update in progress. Please run installer to finish update.";"Onderhoudsmodus: Werk in uitvoering. Voer installatieprogramma uit en voltooien update.";"S";"";"T";"N"
"Maintenance Mode: Install in progress";"Onderhoudsmodus: Installatie in uitvoering";"S";"";"T";"N"
"Please select the language to use during the Post Affiliate Pro installation steps";"Selecteer de taal te gebruiken tijdens de Post Affiliate Pro installatiestappen";"S";"";"T";"N"
"Product of";"Product van";"B";"";"T";"N"
"Features";"Bevat";"B";"";"T";"N"
"SIGNUP FORM FIELDS";"AANMELDFORMULIER VELDEN";"S";"";"T";"N"
"Campaign is Active";"Campagne is actief";"C";"";"T";"N"
"Campaign is paused (visible)";"Campagne is onderbroken (zichtbare)";"C";"";"T";"N"
"Campaign is stopped (invisible)";"Campagne is gestopt (onzichtbaar)";"C";"";"T";"N"
"Campaign is active, not running";"Campagne actief is, wordt niet vertoond";"C";"";"T";"N"
"No banners";"Geen banners";"C";"";"T";"N"
"Are you sure to delete selected merchant?";"Bent u er zeker van de geselecteerde zakenpartner te verwijderen?";"C";"";"T";"N"
"You are approved";"U bent goedgekeurd";"C";"";"T";"N"
"You are waiting for approval";"U wachten op goedkeuring";"C";"";"T";"N"
"You are declined";"U bent afgewezen";"C";"";"T";"N"
"Apply for this campaign";"Aanmelden voor deze campagne";"C";"";"T";"N"
"Invite to campaign";"Uitnodiging voor campagne";"C";"";"T";"N"
"Are you sure you want to invite selected affiliate(s) to this campaign?";"Weet u zeker dat u de geselecteerde partner(s) voor deze campagne wilt uitnodigen?";"C";"";"T";"N"
"If you deactivate this feature, all campaigns are change to public. Are you sure you want to deactivate this feature?";"Als u deze functie uitschakeld, worden alle campagnes veranderen en geplaatst. Weet u zeker dat u deze wilt uitschakelen?";"B";"";"T";"N"
"Are you sure you want to activate this feature?";"Weet u zeker dat u deze wilt activeren?";"B";"";"T";"N"
"Affiliates in campaign";"Partners in campagne";"C";"";"T";"N"
"Public - visible to all";"Openbaar - zichtbaar voor allen";"B";"";"T";"N"
"Public - with manual approval";"Openbaar - met handmatige goedkeuring";"B";"";"T";"N"
"Restart of application is needed. Do you want to restart now?";"Herstart van het programma is nodig. Wilt u nu opnieuw opstarten?";"C";"";"T";"N"
"FeaturesDescription";"Features zijn uitbreidingen die u aan- of uitschakelen kunt.";"C";"";"T";"N"
"Parent_Affiliate_signup_Help";"Partner is de partner die uw over dit programma verteld heeft.";"C";"";"T";"N"
"Your license does not allow activation of this feature.";"Uw licentie staat activering van deze functie niet ote.";"C";"";"T";"N"
"Are you sure you want to deactivate this feature?";"Weet u zeker dat u deze wilt uitschakelen?";"B";"";"T";"N"
"Missing campaign id";"Campagne id mist";"S";"";"T";"N"
"Lifetime commissions";"Levenslange commissies";"S";"";"T";"N"
"Add per action commission";"Toevoegen provisie per aktie";"C";"";"T";"N"
"Action name";"Actienaam";"B";"";"T";"N"
"Action code";"Actie code";"B";"";"T";"N"
"IntegrationActionHelp";"Met deze parameter stelt u in welke provisie opgeslagen moet worden";"C";"";"T";"N"
"not specified";"niet nader gespecificeerd";"C";"";"T";"N"
"IntegrationAffiliateHelp";"Met deze parameter dwingt u de vastlegging van provisie voor deze partner";"C";"";"T";"N"
"IntegrationCampaignHelp";"Met deze parameter dwingt u de vastlegging van provisie voor deze campagne";"C";"";"T";"N"
"IntegrationStatusHelp";"Met deze parameter dwingt u het zetten van de status voor deze provisie";"C";"";"T";"N"
"IntegrationCommissionHelp";"Waarde van algemen provisie.";"C";"";"T";"N"
"Sales/Leads Tracking";"Verkoop / Leads Tracking";"C";"";"T";"N"
"Data %s";"Gegevens van %s";"C";"";"T";"N"
"%s - tier";"%s - lijst";"C";"";"T";"N"
"Drag this icon to QuickLaunch";"Sleep dit pictogram naar QuickLaunch";"C";"";"T";"N"
"Add to Quick Launch";"Toevoegen aan Snel starten";"C";"";"T";"N"
"Show advanced tracking options";"Toon geavanceerde opties voor het bijhouden";"C";"";"T";"N"
"Hide advanced tracking options";"Verberg geavanceerde opties voor het bijhouden";"C";"";"T";"N"
"Rotator banner can not contain same banner twice";"Rotator banner kan geen tweemaal dezelfde banner bevatten";"S";"";"T";"N"
"Rule";"Regels";"B";"";"T";"N"
"Campaign id is missing";"Campagne-id ontbreekt";"S";"";"T";"N"
"You cannot migrate data to already existing installation";"Je kunt niet migreren van gegevens van reeds bestaande installatie";"S";"";"T";"N"
"Failed to load file info";"Fout bij laden bastand informatie";"S";"";"T";"N"
"Failed to delete file. File doesn't exist in database.";"Fout bij verwijderen bestand. Bestand bestaat niet in de database.";"S";"";"T";"N"
"Failed to delete file from database.";"Fout bij bestand verwijderen uit de database.";"S";"";"T";"N"
"Required plugin %s is not active";"Vereiste plugin %s is niet actief";"S";"";"T";"N"
"Required plugin %s has to be in version %s or higher";"Vereiste plugin %s te worden in versie %s of hoger";"S";"";"T";"N"
"Banner Parameters";"Banner Parameters";"S";"";"T";"N"
"Conditions";"Voorwaarden";"S";"";"T";"N"
"If";"Als";"S";"";"T";"N"
"that are";"deze zijn";"B";"";"T";"N"
"then";"dan";"B";"";"T";"N"
"Performance rewards";"Prestatiepremieregeling";"B";"";"T";"N"
"Are you sure to delete selected rule?";"Bent u er zeker van geselecteerde regel te verwijderen?";"C";"";"T";"N"
"Add rule";"Toevoegen regels";"C";"";"T";"N"
"Actual month";"Actuele maand";"B";"";"T";"N"
"Actual year";"Actuele jaar";"B";"";"T";"N"
"All unpaid commissions";"Alle niet-betaalde provisies";"B";"";"T";"N"
"Last week";"Afgelopen week";"B";"";"T";"N"
"Last two weeks";"Laatste twee weken";"B";"";"T";"N"
"Since day of last month";"Sinds de dag van de vorige maand";"B";"";"T";"N"
"Approved or Pending";"Goedgekeurd of in afwachting";"B";"";"T";"N"
"Edit rule";"Bewerken regel";"C";"";"T";"N"
"Rule number";"Regelnummer";"C";"";"T";"N"
"BannerStatisticsHeader";"Bannerstatistiek";"C";"";"T";"N"
"BannerStatisticsDescription";"Controleer de prestatie van deze banner op impressies, kliks, verkopen of provisie.";"C";"";"T";"N"
"Original currency code";"Originele valutacode";"S";"";"T";"N"
"Error while saving commission: %s";"Fout tijdens het opslaan van de provisie: %s";"S";"";"T";"N"
"Error while adding commission: %s";"Fout bij het toevoegen van de provisie: %s";"S";"";"T";"N"
"Commissions added successfully";"Provisie succesvol toegevoegd";"S";"";"T";"N"
"User roles privileges";"Regels voor gebruikers en privileges";"B";"";"T";"N"
"Default role can not be deleted!";"Standaard regels kunnen niet verwijderd worden!";"S";"";"T";"N"
"Commission type settings";"Provisie soort instellingen";"S";"";"T";"N"
"Multiple currencies";"Meerdere valuta";"S";"";"T";"N"
"Recurring Commissions";"Terugkerende provisies";"B";"";"T";"N"
"Role will be copied into new role with all privileges of original role.";"Regel zal worden gekopieerd in de nieuwe regel met alle privileges van de oorspronkelijke regel.";"S";"";"T";"N"
"Extra bonus";"Extra bonus";"C";"";"T";"N"
"Action commission";"Actie provisie";"C";"";"T";"N"
"ActionCommissionDescription";"Actie provisie beschrijving";"C";"";"T";"N"
"Cpm commission";"CPM provisie";"C";"";"T";"N"
"CpmCommissionDescription";"Cpm provisie beschrijving";"C";"";"T";"N"
"Are you sure you want to delete selected currency";"Weet u zeker dat u deze geselecteerde valuta wilt verwijderen";"C";"";"T";"N"
"Recurrence";"Herhaling";"B";"";"T";"N"
"Click commission";"Klik provisie";"B";"";"T";"N"
"ClickCommissionDescription";"klik provisie beschrijving";"C";"";"T";"N"
"Sale commission";"Verkoop provisie";"C";"";"T";"N"
"SaleCommissionDescription";"Verkoop provisie beschrijving";"C";"";"T";"N"
"Name of new role";"Naam van de nieuwe regel";"C";"";"T";"N"
"Copy of ";"Copy van ";"C";"";"T";"N"
"Create new role";"Maak een nieuwe regel";"C";"";"T";"N"
"Delete Role";"Verwijderen regel";"C";"";"T";"N"
"Copy Role";"Kopieer regel";"C";"";"T";"N"
"Copy User Role";"Kopieer Gebruikerregel";"C";"";"T";"N"
"Privileges";"Priverechten";"C";"";"T";"N"
"Users";"Gebruikers";"C";"";"T";"N"
"Are you sure you want to delete role %s ?";"Weet u zeker dat u deze wilt verwijderen, regel %s?";"C";"";"T";"N"
"Example SubId link";"Voorbeeld subid link";"S";"";"T";"N"
"Loading application";"Laden toepassing";"S";"";"T";"N"
"New password link";"Nieuw wachtwoord link";"S";"";"T";"N"
"here";"hier";"S";"";"T";"N"
"Web Url";"Web-URL";"B";"";"T";"N"
"Company name";"Bedrijfsnaam";"B";"";"T";"N"
"State";"Provincie";"B";"";"T";"N"
"Zipcode";"Postcode";"B";"";"T";"N"
"Phone";"Telefoon";"B";"";"T";"N"
"Fax";"Fax";"B";"";"T";"N"
"Unused";"Ongebruikte";"B";"";"T";"N"
"ICQ";"ICQ";"B";"";"T";"N"
"MSN Messenger";"MSN Messenger";"B";"";"T";"N"
"Skype";"Skype";"B";"";"T";"N"
"Yahoo Messenger";"Yahoo Messenger";"B";"";"T";"N"
"Google talk";"Google Talk";"B";"";"T";"N"
"Contact email";"Contact email";"B";"";"T";"N"
"<strong>Welcome to our affiliate program</strong><br/><br/>Use the menu to navigate through your panel.<br/>The <strong>Promotion</strong> menu contains campaigns, banners and other tools to help you in promotion.<br/>In <strong>Reports</strong> you can run various reports showing you the results - traffic sent by you, commissions you earned and so on.<br/><br/>";"<strong> Welkom op ons partner programma </ strong> <br/> <br/> Gebruik het menu om te navigeren via uw configuratiescherm. <br/> De <strong> Promotie </ strong> menu bevat campagnes, banners en andere hulpmiddelen om u te helpen in promotie. <br/> Bij <strong> Verslagen </ strong> kunt u verschillende rapporten tonen u de resultaten - het verkeer door u gezonden, provisies die u verdiend en zo verder. <br/> <br/>";"B";"";"T";"N"
"PayPal Email";"PayPal E-mail";"B";"";"T";"N"
"Payable to";"Te betalen aan";"B";"";"T";"N"
"Moneybookers";"Moneybookers";"B";"";"T";"N"
"Moneybookers Email";"Moneybookers Email";"B";"";"T";"N"
"Bank / Wire transfer";"Bank / Wire transfer";"B";"";"T";"N"
"Bank account name";"Bankrekeninghouder";"B";"";"T";"N"
"Bank account number";"Bankrekeningnummer";"B";"";"T";"N"
"Bank name";"Banknaam";"B";"";"T";"N"
"Bank code";"Bank code";"B";"";"T";"N"
"Bank address";"Bank adres";"B";"";"T";"N"
"Bank SWIFT code";"Bank SWIFT-code";"B";"";"T";"N"
"Affiliate program";"Partner programma";"B";"";"T";"N"
"Welcome to affiliate program";"Welkom bij het Partner programma";"B";"";"T";"N"
"Merchants";"Handelaren";"B";"";"T";"N"
"It is not possible to changes privileges for default role %s";"Het is niet mogelijk om wijzigingen privileges in standaardregel tw wijzigen %s";"S";"";"T";"N"
"Recurring";"Herhalen";"C";"";"T";"N"
"Referral";"Referentie";"C";"";"T";"N"
"Chargeback";"Terugbetaling";"C";"";"T";"N"
"Affiliates in group";"Partner in groep";"C";"";"T";"N"
"Back to campaign";"Terug naar de campagne";"C";"";"T";"N"
"MerchantsDescription";"Handelaars beschrijving";"C";"";"T";"N"
"New user role you can create by copying of existing role to new role. Default roles can't be deleted or modified!";"Nieuwe gebruikerregel kunt u door het kopiëren van bestaande regel aan nieuwe regel aanmaken. Standaard functies kunnen niet worden verwijderd of aangepast!";"C";"";"T";"N"
"Recurring commission";"Terugkerende provisie";"B";"";"T";"N"
"Rank";"Rank";"B";"";"T";"N"
"Missing banner id";"Missende banner id";"S";"";"T";"N"
"Banner Rotator";"Banner Rotator";"B";"";"T";"N"
"Last commission";"Laatste provisie";"S";"";"T";"N"
"Each 15 minutes";"Elke 15 minuten";"B";"";"T";"N"
"Quarterly";"Driemaandelijks";"B";"";"T";"N"
"Semiannualy";"Halfjaarlijks";"B";"";"T";"N"
"Failed to make refund / chargeback of selected transaction(s)";"Fout bij restitutie / terugbetaling van geselecteerde transactie(s)";"S";"";"T";"N"
"Preset name must be unique";"Ingestelde naam moet uniek zijn";"S";"";"T";"N"
"Last commission date";"Laatste provisie datum";"S";"";"T";"N"
"%s banners";"%s banners";"C";"";"T";"N"
"Add To Rotator";"Toevoegen aan Rotator";"C";"";"T";"N"
"Select Banner";"Selecteer Banner";"C";"";"T";"N"
"Rotator";"Rotator";"C";"";"T";"N"
"Are you sure you want to change status of selected recurring commission(s)?";"Weet u zeker dat u deze status van geselecteerde terugkerende provisie(s) wilt wijzigen?";"C";"";"T";"N"
"RecurringCommissionsListDescription";"Terugkerende provisielijst";"C";"";"T";"N"
"Refund management";"Restitutie beheer";"C";"";"T";"N"
"Do you really want to set refund / charge back on the selected transaction(s)?";"Wilt u echt de gemarkeerde transacties terugboeken?";"C";"";"T";"N"
"Make refund";"Aanmaken restitutie";"C";"";"T";"N"
"Make charge back";"Aanmaken terugboeking";"C";"";"T";"N"
"Edit available countries";"Bewerken beschikbare landen";"C";"";"T";"N"
"Update license";"Update licentie";"C";"";"T";"N"
"Revalidate license";"Vernieuwen licentie";"C";"";"T";"N"
"Invalid license";"Ongeldige licentie";"C";"";"T";"N"
"License ID can not be empty";"Licentie-ID kan niet leeg zijn";"C";"";"T";"N"
"CPM";"CPM";"B";"";"T";"N"
"Username (Email)";"Gebruikersnaam (E-mail)";"B";"";"T";"N"
"IP";"IP";"S";"";"T";"N"
"Tier";"Staffel";"S";"";"T";"N"
"Unknown";"Onbekend";"B";"";"T";"N"
"First Name";"Voornaam";"B";"";"T";"N"
"Last Name";"Achternaam";"B";"";"T";"N"
"commission group";"Provisiegroep";"B";"";"T";"N"
"Campaign name";"Campagnenaam";"B";"";"T";"N"
"Id";"Id";"B";"";"T";"N"
"Recurring commissions";"Terugkerende provisies";"B";"";"T";"N"
"Daily";"Dagelijks";"B";"";"T";"N"
"Weekly";"Wekelijkse";"B";"";"T";"N"
"Monthly";"Maandelijks";"B";"";"T";"N"
"Yearly";"Jaarlijks";"B";"";"T";"N"
"Tree of subaffiliates";"Overzicht van sub-partners";"B";"";"T";"N"
"My profile";"Mijn profiel";"B";"";"T";"N"
"Value";"Bedrag";"B";"";"T";"N"
"Quick report";"Snel verslag";"B";"";"T";"N"
"Mail outbox";"Mail outbox";"B";"";"T";"N"
"Report problems";"Raport problemen";"B";"";"T";"N"
"Approved";"Goedgekeurd";"B";"";"T";"N"
"Pending";"In behandeling";"B";"";"T";"N"
"Payout History";"Uitbetaalgeschiedenis";"S";"";"T";"N"
"Referer url";"Referentie url";"S";"";"T";"N"
"Click";"Klik";"B";"";"T";"N"
"Email sent";"E-mail verzonden";"S";"";"T";"N"
"Error while sending mail";"Fout bij het verzenden van e-mail";"S";"";"T";"N"
"paid";"betaald";"B";"";"T";"N"
"It is not allowed to upload file bigger as %s bytes. Your file has size %s bytes.";"Het is niet toegestaan om te uploaden van bestanden groter als %s bytes. Uw bestand grootte %s bytes.";"S";"";"T";"N"
"Select Language";"Selecteer Taal";"B";"";"T";"N"
"DONE";"GEREED";"S";"";"T";"N"
"Commissions: ";"Provisies: ";"S";"";"T";"N"
"Contact us";"Contacteer ons";"B";"";"T";"N"
"Unique";"Uniek";"B";"";"T";"N"
"Request New Password";"Een nieuw wachtwoord aanvragen";"B";"";"T";"N"
"Cookie settings";"Cookie-instellingen";"S";"";"T";"N"
"HEADER";"HEADER";"S";"";"T";"N"
"MENU";"MENU";"S";"";"T";"N"
"CONTENT";"INHOUD";"S";"";"T";"N"
"FOOTER";"Footer";"S";"";"T";"N"
"Campaign type";"Soort campagne";"B";"";"T";"N"
"Tasks waiting for approval";"Taken wachten op goedkeuring";"S";"";"T";"N"
"Traffic overview";"Verkeer overzicht";"S";"";"T";"N"
"URL Parameter Names";"URL parameter Namen";"B";"";"T";"N"
"Parameter names";"Parameter namen";"B";"";"T";"N"
"Real list should look like this";"Werkelijke lijst ziet er als volgt uit";"S";"";"T";"N"
"Fields";"Velden";"B";"";"T";"N"
"DirecLink Urls";"DirecLink URL's";"S";"";"T";"N"
"Report problem";"Raport probleem";"B";"";"T";"N"
"in";"in";"S";"";"T";"N"
"Signup commissions";"Aanmeld provisies";"B";"";"T";"N"
"Email settings";"E-mail instellingen";"B";"";"T";"N"
"Mail account setup";"Mail-account instellen";"S";"";"T";"N"
"version";"versie";"S";"";"T";"N"
"Background Color";"Achtergrondkleur";"S";"";"T";"N"
"Email Notifications";"E-mailadres Notificaties";"B";"";"T";"N"
"Download Signup form";"Download aanmeldingsformulier";"C";"";"T";"N"
"Download Login form";"Download Login formulier";"C";"";"T";"N"
"Are you sure want to delete selected channel?";"Weet u zeker dat u geselecteerde kanaal wilt verwijderen?";"C";"";"T";"N"
"Sale";"Verkoop";"B";"";"T";"N"
"Lead";"Lead";"C";"";"T";"N"
"Action";"Actie";"B";"";"T";"N"
"Unpaid";"Onbetaalde";"B";"";"T";"N"
"per Action";"per actie";"C";"";"T";"N"
"Add affiliate";"Toevoegen partner";"C";"";"T";"N"
"Retype password";"Bevestig uw wachtwoord";"C";"";"T";"N"
"Private - Visible only for invited affiliates";"Prive - alleen zichtbaar voor uitgenodigde partners";"B";"";"T";"N"
"Email Templates";"E-mail sjablonen";"C";"";"T";"N"
"Payout Options";"Uitbetaalopties";"C";"";"T";"N"
"Banners manager";"Banners manager";"C";"";"T";"N"
"Affiliate signup";"Partner aanmelding";"B";"";"T";"N"
"Event Logging";"Gebeurtenisregistratie";"C";"";"T";"N"
"Getting Started";"Aan de slag";"C";"";"T";"N"
"MerchantHomeDescription";"Handelaar Home beschrijving";"C";"";"T";"N"
"New";"Nieuw";"C";"";"T";"N"
"none";"geen";"C";"";"T";"N"
"Create Banner";"Aanmaken Banner";"C";"";"T";"N"
"Banners & Links Formats";"Banners & Links Formaten";"C";"";"T";"N"
"impressions";"vertoningen";"B";"";"T";"N"
"clicks";"klikken";"B";"";"T";"N"
"sales";"verkoop";"B";"";"T";"N"
"Enabled";"Ingeschakeld";"C";"";"T";"N"
"Disable";"Uitschakelen";"C";"";"T";"N"
"Disabled";"Uitgeschakeld";"C";"";"T";"N"
"Enable";"Inschakelen";"C";"";"T";"N"
"URL";"URL";"B";"";"T";"N"
"Image Url";"Afbeeldings-URL";"C";"";"T";"N"
"Width";"Breedte";"B";"";"T";"N"
"Height";"Hoogte";"B";"";"T";"N"
"Flash Url";"Flash Url";"C";"";"T";"N"
"Invoice Format";"Factuurindeling";"C";"";"T";"N"
"VAT Handling";"BTW Hantering";"C";"";"T";"N"
"CheckBox";"Selectievakje";"C";"";"T";"N"
